name,artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,song_label,PC1,PC2,cluster,cluster_name
Be Thou My Vision,['Dawson Cowals'],0.505,0.4579999999999999,-4.394,0.0294,0.684,0.0,0.0937,0.3939999999999999,112.94,2008,Be Thou My Vision - ['Dawson Cowals'],0.050800394,0.31106192,4,Acoustic Pop
Hyperdoxxing at Dowager Inn,['DTCV'],0.303,0.927,-4.92,0.0408,2.99e-05,0.921,0.0941,0.5479999999999999,159.45,2013,Hyperdoxxing at Dowager Inn - ['DTCV'],0.34783024,-0.68072766,5,Dark Electronic Instrumental
Making Love,['Sir Woman'],0.7559999999999999,0.506,-8.379,0.0573,0.613,0.000241,0.0849,0.7759999999999999,108.979,2019,Making Love - ['Sir Woman'],0.3666808,0.71510106,2,Dance Pop
Another Green World,['Aloa Input'],0.479,0.746,-7.265,0.0467,0.00522,0.356,0.178,0.4639999999999999,150.016,2013,Another Green World - ['Aloa Input'],0.66338384,-0.5508207,1,Energetic Electronic
Wabash Cannonball,['Clarence Hound Dog Jackson'],0.599,0.556,-5.3210000000000015,0.0278,0.626,0.755,0.276,0.853,96.538,2011,Wabash Cannonball - ['Clarence Hound Dog Jackson'],0.16223358,0.24674655,3,Instrumental Energy
La Bruja,['Dan Zanes'],0.589,0.371,-9.293,0.0399,0.8220000000000001,5.8299999999999994e-05,0.212,0.534,82.65,2014,La Bruja - ['Dan Zanes'],-0.16061594,0.67286867,0,Calm Acoustic
"A Fugal Concerto, Op. 40: II. Adagio","['Gustav Holst', 'Anna Pyne', 'Philip Harmer', 'English Sinfonia', 'Howard Griffiths']",0.157,0.0662,-26.461,0.0482,0.983,0.916,0.1159999999999999,0.0368,59.722,2007,"A Fugal Concerto, Op. 40: II. Adagio - ['Gustav Holst', 'Anna Pyne', 'Philip Harmer', 'English Sinfonia', 'Howard Griffiths']",-0.9675232,-0.16095993,6,Ambient / Classical
Electricity,['311'],0.579,0.7609999999999999,-7.557,0.0339,3.2899999999999987e-05,1.72e-06,0.247,0.411,138.236,1997,Electricity - ['311'],0.69654334,-0.15509817,1,Energetic Electronic
Hate & Kill - Live,['AJJ'],0.355,0.952,-5.506,0.1939999999999999,0.00253,1.64e-06,0.914,0.201,113.661,2013,Hate & Kill - Live - ['AJJ'],0.32974717,-0.45109564,7,Live Performances
Hurrah Sapphire Moon!,['Frog Pocket'],0.486,0.964,-5.222,0.409,0.149,0.889,0.125,0.0513,96.718,2005,Hurrah Sapphire Moon! - ['Frog Pocket'],0.12747398,-0.47908813,5,Dark Electronic Instrumental
"Honesty - Largo, 2nd movement from the Double Concerto","['Aaberg, Friesen & Silverman']",0.462,0.315,-9.018,0.0307,0.903,0.0519,0.109,0.461,110.288,2009,"Honesty - Largo, 2nd movement from the Double Concerto - ['Aaberg, Friesen & Silverman']",-0.43672785,0.50430787,0,Calm Acoustic
Wish You Were Here,['Rockabye Baby!'],0.787,0.382,-10.709,0.1159999999999999,0.901,0.858,0.0897,0.17,113.969,2006,Wish You Were Here - ['Rockabye Baby!'],-0.42449132,0.1398884,6,Ambient / Classical
Rise And Fall,['Slapshot'],0.517,0.445,-16.897000000000002,0.1689999999999999,0.00159,0.0,0.284,0.413,134.293,1988,Rise And Fall - ['Slapshot'],0.11462788,0.018675216,7,Live Performances
Developing Vocal Riffs 1,['David Marcelle'],0.6659999999999999,0.1889999999999999,-25.934,0.923,0.94,0.0,0.222,0.4270000000000001,132.511,2004,Developing Vocal Riffs 1 - ['David Marcelle'],-0.17270096,0.1990439,7,Live Performances
The Power of Bombos,['Steve Vai'],0.14,0.6920000000000001,-10.779000000000002,0.0529,0.000135,0.58,0.953,0.16,164.176,2001,The Power of Bombos - ['Steve Vai'],0.018263612,-0.6545829,7,Live Performances
El Rata Güera,['Lenin Ramírez'],0.7390000000000001,0.8759999999999999,-5.277,0.0449,0.43,4.98e-05,0.331,0.964,116.574,2019,El Rata Güera - ['Lenin Ramírez'],0.7104088,0.3764221,2,Dance Pop
Down In Yon Forest,['Brian Dunning'],0.36,0.132,-16.581,0.0323,0.941,0.955,0.0935,0.078,92.89,2005,Down In Yon Forest - ['Brian Dunning'],-0.95052236,-0.1724775,6,Ambient / Classical
Super Old San Antonio Mode,"['Andy Colvin', 'Ed Hall']",0.431,0.726,-15.172,0.0343,0.95,0.992,0.176,0.82,111.148,2017,"Super Old San Antonio Mode - ['Andy Colvin', 'Ed Hall']",-0.24537924,0.006508302,3,Instrumental Energy
Find My Way,['Nine Inch Nails'],0.619,0.446,-8.687000000000001,0.037,0.209,0.745,0.106,0.4270000000000001,149.988,2013,Find My Way - ['Nine Inch Nails'],0.14381199,-0.28464484,3,Instrumental Energy
Rotação,['Céu'],0.3429999999999999,0.516,-9.665,0.039,0.51,0.00233,0.134,0.276,92.062,2020,Rotação - ['Céu'],-0.17727354,-0.16849951,0,Calm Acoustic
Rococo,['Ivy Lab'],0.569,0.99,-3.5869999999999997,0.861,0.141,0.000558,0.102,0.544,87.95100000000002,2019,Rococo - ['Ivy Lab'],0.31014907,-0.014194874,2,Dance Pop
Steel Edifice,['Immigrant Suns'],0.612,0.3379999999999999,-15.577,0.0643,0.205,1.55e-05,0.114,0.736,120.711,1998,Steel Edifice - ['Immigrant Suns'],0.17575403,0.64348185,4,Acoustic Pop
Lit Thot,['Cardi B'],0.894,0.362,-11.380999999999998,0.465,0.1169999999999999,0.0,0.0737,0.26,139.953,2016,Lit Thot - ['Cardi B'],0.22694083,0.16607894,2,Dance Pop
Specialist,['Interpol'],0.355,0.871,-5.994,0.0358,0.0178,0.0956,0.128,0.5760000000000001,111.235,2004,Specialist - ['Interpol'],0.6345813,-0.29593098,1,Energetic Electronic
In the Shelter - Live,['Jimmy Buffett'],0.5329999999999999,0.588,-12.532,0.239,0.512,0.0,0.6809999999999999,0.602,138.909,2003,In the Shelter - Live - ['Jimmy Buffett'],0.2176231,0.04850839,7,Live Performances
Intro,['D-Rell'],0.604,0.505,-7.994,0.6,0.7440000000000001,1e-06,0.215,0.81,90.756,2020,Intro - ['D-Rell'],0.15107463,0.2964344,7,Live Performances
Corona,['The Damnations'],0.411,0.974,-7.57,0.0658,3.43e-06,0.0786,0.257,0.655,138.244,2002,Corona - ['The Damnations'],0.765021,-0.29285252,1,Energetic Electronic
Hate Game,['NoCap'],0.784,0.621,-10.255,0.377,0.142,0.0,0.0678,0.294,146.05100000000004,2018,Hate Game - ['NoCap'],0.38346702,0.047549367,2,Dance Pop
"Sacred Concerto No. 2, ""Torzhestvuyte dnes'"" (Celebrate this day): I. Triumph, O ye this day —","['Dmitry Bortniansky', 'State Symphony Capella of Russia', 'Valery Polyansky']",0.161,0.233,-20.222,0.0352,0.993,0.0,0.14,0.134,81.8,1999,"Sacred Concerto No. 2, ""Torzhestvuyte dnes'"" (Celebrate this day): I. Triumph, O ye this day — - ['Dmitry Bortniansky', 'State Symphony Capella of Russia', 'Valery Polyansky']",-0.8409729,0.024614781,0,Calm Acoustic
Back From Hell,['Run–D.M.C.'],0.7020000000000001,0.6729999999999999,-12.854,0.488,0.203,0.00907,0.488,0.866,200.062,1990,Back From Hell - ['Run–D.M.C.'],0.3760846,0.10403942,7,Live Performances
Out of Air,['Earl Greyhound'],0.674,0.226,-10.345,0.032,0.601,2.4e-05,0.105,0.144,125.064,2010,Out of Air - ['Earl Greyhound'],-0.27328598,0.30977058,0,Calm Acoustic
Tom Cat Blues,['Saffire-The Uppity Blues Women'],0.713,0.4029999999999999,-14.172,0.0391,0.73,0.000469,0.166,0.8240000000000001,125.219,1991,Tom Cat Blues - ['Saffire-The Uppity Blues Women'],0.040603984,0.81962067,4,Acoustic Pop
A Hole in the Sun,['Two Steps from Hell'],0.472,0.815,-9.579,0.0845,0.111,0.7959999999999999,0.3670000000000001,0.371,119.965,2018,A Hole in the Sun - ['Two Steps from Hell'],0.2843362,-0.70801437,5,Dark Electronic Instrumental
"Prelude To ""To All the Girls"" (feat. Refugee All Stars) - Interlude","['Wyclef Jean', 'Refugee All Stars']",0.315,0.345,-17.089000000000002,0.0527,0.633,0.00165,0.221,0.5670000000000001,82.05,1997,"Prelude To ""To All the Girls"" (feat. Refugee All Stars) - Interlude - ['Wyclef Jean', 'Refugee All Stars']",-0.50301474,0.35360092,0,Calm Acoustic
Terlingua,"['Frank Woeste', 'Ben Monder', 'Justin Brown']",0.607,0.527,-12.622,0.0995,0.858,0.916,0.0744,0.19,73.89,2016,"Terlingua - ['Frank Woeste', 'Ben Monder', 'Justin Brown']",-0.50829923,-0.035604633,6,Ambient / Classical
To My Enemies,['Saint Motel'],0.532,0.8190000000000001,-3.685,0.0329,0.00707,0.0,0.051,0.736,92.539,2009,To My Enemies - ['Saint Motel'],0.7108249,0.13950406,2,Dance Pop
Burn It Down,['The Fairlanes'],0.542,0.985,-3.993,0.0512,0.00465,1.87e-06,0.266,0.442,111.038,2002,Burn It Down - ['The Fairlanes'],0.7915609,-0.21041197,1,Energetic Electronic
You Don't Know Me,['Marilyn Scott'],0.349,0.356,-9.133,0.0301,0.718,9.27e-05,0.103,0.11,89.18,2005,You Don't Know Me - ['Marilyn Scott'],-0.5410877,-0.020897338,0,Calm Acoustic
"Violin Concerto in E-Flat Major, Op. 8 No. 5, RV 253 ""La tempesta di mare"": III. Presto","['Antonio Vivaldi', 'Julian Olevsky', 'Vienna State Opera Orchestra', 'Hermann Scherchen']",0.4639999999999999,0.1689999999999999,-20.187,0.0429,0.949,0.0254,0.1119999999999999,0.496,109.287,2017,"Violin Concerto in E-Flat Major, Op. 8 No. 5, RV 253 ""La tempesta di mare"": III. Presto - ['Antonio Vivaldi', 'Julian Olevsky', 'Vienna State Opera Orchestra', 'Hermann Scherchen']",-0.6760849,0.49145508,0,Calm Acoustic
Through Leaden Clouds,['Followed By Ghosts'],0.54,0.731,-7.545,0.026,0.000263,0.8240000000000001,0.1159999999999999,0.149,138.00799999999998,2011,Through Leaden Clouds - ['Followed By Ghosts'],0.19581507,-0.70728046,5,Dark Electronic Instrumental
A Cure For The Common,"['Preservation', 'Ka']",0.406,0.63,-7.737,0.0767,0.7809999999999999,1.57e-06,0.191,0.392,71.089,2020,"A Cure For The Common - ['Preservation', 'Ka']",-0.08867681,0.12201047,0,Calm Acoustic
Reste ici,['Emmanuel Travis'],0.685,0.442,-8.807,0.036,0.286,0.000108,0.0852,0.122,139.93,2019,Reste ici - ['Emmanuel Travis'],0.1787177,-0.04349052,1,Energetic Electronic
Cattlecar Galactica,['Pravda'],0.4379999999999999,0.644,-7.559,0.0351,0.0765,0.83,0.23,0.17,137.941,2009,Cattlecar Galactica - ['Pravda'],0.07175206,-0.8559976,5,Dark Electronic Instrumental
Mental Wars,['Wretch'],0.501,0.987,-3.248,0.139,0.0003509999999999,6.08e-05,0.296,0.303,100.661,2006,Mental Wars - ['Wretch'],0.69058037,-0.34127986,1,Energetic Electronic
Cuando Escucho Tu Nombre,['Los Dos Oros'],0.737,0.4029999999999999,-9.461,0.0339,0.764,0.000615,0.0653,0.76,103.292,2007,Cuando Escucho Tu Nombre - ['Los Dos Oros'],0.12005527,0.90007734,4,Acoustic Pop
Down,['Fuel'],0.285,0.95,-3.83,0.245,0.000187,0.000587,0.11,0.182,114.045,2000,Down - ['Fuel'],0.3945527,-0.49770617,1,Energetic Electronic
Necrosanctum,['Hrizg'],0.212,0.965,-7.8820000000000014,0.107,0.3720000000000001,0.659,0.156,0.0393,134.533,2011,Necrosanctum - ['Hrizg'],-0.03050929,-0.9083861,5,Dark Electronic Instrumental
Cluck Old Hen,['Ralph Stanley'],0.408,0.7859999999999999,-10.319,0.0323,0.286,0.962,0.2339999999999999,0.962,133.561,2012,Cluck Old Hen - ['Ralph Stanley'],0.25737408,-0.21950643,3,Instrumental Energy
Lookin' For Trouble,['Red Molly'],0.57,0.337,-6.7520000000000024,0.0349,0.664,1.66e-06,0.0943,0.3229999999999999,168.05200000000005,2010,Lookin' For Trouble - ['Red Molly'],0.017462574,0.110403985,4,Acoustic Pop
From Four Until Late,"['Robert Lockwood, Jr.']",0.657,0.2189999999999999,-14.508,0.0565,0.977,0.00874,0.695,0.254,93.753,2004,"From Four Until Late - ['Robert Lockwood, Jr.']",-0.34453106,0.27767074,7,Live Performances
Why?,['Barahater'],0.3,0.151,-24.354,0.0373,0.4379999999999999,0.831,0.111,0.0316,121.533,2017,Why? - ['Barahater'],-0.8109746,-0.42851162,6,Ambient / Classical
La Cala,['VenueConnection'],0.86,0.4029999999999999,-10.794,0.06,0.135,0.000213,0.0873,0.782,109.997,2011,La Cala - ['VenueConnection'],0.47352692,0.6730593,2,Dance Pop
Lonesome Road Blues,"['Ernest Stoneman', 'Kahle Brewer']",0.618,0.536,-10.993,0.0437,0.975,3.67e-05,0.6,0.762,117.711,2012,"Lonesome Road Blues - ['Ernest Stoneman', 'Kahle Brewer']",0.084191695,0.41054899,7,Live Performances
Sweet Home Chicago,['Andy Timmons'],0.436,0.622,-10.217,0.0408,0.0604,0.186,0.716,0.669,155.782,1998,Sweet Home Chicago - ['Andy Timmons'],0.34252262,-0.22014065,7,Live Performances
"Sommerruh (Summer Calm), WoO 7 (arr. J. Lloyd Webber for 2 cellos and piano)","['Robert Schumann', 'Julian Lloyd Webber', 'Jiaxin Lloyd Webber', 'John Lenehan']",0.207,0.0429,-26.065,0.0442,0.994,0.871,0.089,0.0665,128.46,2013,"Sommerruh (Summer Calm), WoO 7 (arr. J. Lloyd Webber for 2 cellos and piano) - ['Robert Schumann', 'Julian Lloyd Webber', 'Jiaxin Lloyd Webber', 'John Lenehan']",-0.96221733,-0.2533964,6,Ambient / Classical
Winter Wonderland - with The Royal Philharmonic Orchestra,"['Elvis Presley', 'Royal Philharmonic Orchestra']",0.5489999999999999,0.611,-6.972,0.0292,0.175,1.21e-05,0.1159999999999999,0.82,125.722,2017,"Winter Wonderland - with The Royal Philharmonic Orchestra - ['Elvis Presley', 'Royal Philharmonic Orchestra']",0.6876937,0.26723897,2,Dance Pop
Seasons,['Real By Design'],0.377,0.923,-6.775,0.0857,8.28e-06,0.163,0.0638,0.5670000000000001,105.571,2010,Seasons - ['Real By Design'],0.6340425,-0.30901808,1,Energetic Electronic
2020 Vision,['Young M.A'],0.821,0.664,-6.166,0.31,0.0173,8.02e-06,0.1169999999999999,0.428,146.009,2020,2020 Vision - ['Young M.A'],0.604832,0.06907431,2,Dance Pop
I'm Hip,['Nicki Parrott'],0.591,0.25,-11.613,0.136,0.69,2.36e-06,0.115,0.298,78.63600000000002,2017,I'm Hip - ['Nicki Parrott'],-0.35369793,0.46380895,0,Calm Acoustic
Sexy Sexy Baby,['Somegirl'],0.431,0.645,-9.54,0.0252,0.0763,0.407,0.141,0.3929999999999999,188.001,2005,Sexy Sexy Baby - ['Somegirl'],0.29484752,-0.5182971,1,Energetic Electronic
Symphony No. 82 in E Minor: II. Fuga non troppo presto,"['Franz Xaver Richter', 'Helsinki Baroque Orchestra', 'Aapo Häkkinen']",0.361,0.211,-17.894000000000005,0.0375,0.858,0.272,0.185,0.415,84.365,2000,"Symphony No. 82 in E Minor: II. Fuga non troppo presto - ['Franz Xaver Richter', 'Helsinki Baroque Orchestra', 'Aapo Häkkinen']",-0.87992156,0.30627364,0,Calm Acoustic
Homerun,['Gotthard'],0.245,0.5760000000000001,-8.017000000000001,0.0362,0.255,2.09e-06,0.0909,0.48,69.964,2004,Homerun - ['Gotthard'],0.010683712,-0.06886092,0,Calm Acoustic
Jabdah (7\&quot; D.J. Version),['Koto'],0.722,0.7190000000000001,-7.95,0.0598,0.0033,0.583,0.0625,0.961,116.594,2015,Jabdah (7\&quot; D.J. Version) - ['Koto'],0.59748113,0.2029892,3,Instrumental Energy
Merciless Execution,['Meathook'],0.304,0.991,-7.348,0.175,0.0119,0.883,0.476,0.14,137.274,2012,Merciless Execution - ['Meathook'],0.20309198,-0.87956476,5,Dark Electronic Instrumental
Life Is Just A Gamble,"['Arthur ""Big Boy"" Crudup']",0.6659999999999999,0.0813,-20.364,0.0479,0.7879999999999999,0.81,0.084,0.285,68.627,1997,"Life Is Just A Gamble - ['Arthur ""Big Boy"" Crudup']",-0.7566603,0.32203305,6,Ambient / Classical
Juv,['Pjusk'],0.284,0.204,-21.314,0.0379,0.465,0.951,0.121,0.0297,103.401,2010,Juv - ['Pjusk'],-0.8491568,-0.45913965,6,Ambient / Classical
Peace And Plenty,['Battlefield Band'],0.204,0.245,-14.272,0.0342,0.97,0.308,0.6940000000000001,0.3379999999999999,163.798,1989,Peace And Plenty - ['Battlefield Band'],-0.4226791,-0.19951855,7,Live Performances
Stoned in the VIP,['Anfa Rose'],0.653,0.679,-7.971,0.0367,0.0397,0.0,0.38,0.466,137.467,2019,Stoned in the VIP - ['Anfa Rose'],0.70690536,-0.1124316,1,Energetic Electronic
Der Wind Hat Mir Ein Lied Erzählt,['Sven Ratzke'],0.379,0.321,-8.301,0.0589,0.7979999999999999,5.4299999999999985e-05,0.1119999999999999,0.336,181.463,2013,Der Wind Hat Mir Ein Lied Erzählt - ['Sven Ratzke'],-0.1624022,-0.0940339,0,Calm Acoustic
Claustra,['Eartheater'],0.485,0.722,-13.152,0.142,0.0239,0.843,0.356,0.35,146.14,2018,Claustra - ['Eartheater'],0.19748074,-0.7104488,5,Dark Electronic Instrumental
So Far Away,['Hobex'],0.336,0.54,-7.346,0.0525,0.00261,0.705,0.357,0.635,97.598,2002,So Far Away - ['Hobex'],0.16937023,-0.4040485,5,Dark Electronic Instrumental
The Neighbour,['The Clientele'],0.462,0.5429999999999999,-6.855,0.0252,0.346,0.0038399999999999,0.122,0.273,95.008,2017,The Neighbour - ['The Clientele'],0.14584278,-0.10792988,1,Energetic Electronic
Money Talks,"[""Pickin' On Series""]",0.675,0.479,-7.0429999999999975,0.0326,0.4429999999999999,0.0213,0.0782,0.7040000000000001,130.791,2005,"Money Talks - [""Pickin' On Series""]",0.4848915,0.63511264,4,Acoustic Pop
JSS Solo Spot: The Prophet's Song/Save Me - Live at the Roman Amphitheatre in Plovdiv 2018,['Sons Of Apollo'],0.261,0.435,-10.588,0.1009999999999999,0.7829999999999999,0.0,0.953,0.193,70.355,2019,JSS Solo Spot: The Prophet's Song/Save Me - Live at the Roman Amphitheatre in Plovdiv 2018 - ['Sons Of Apollo'],-0.20342232,-0.18395042,7,Live Performances
In Repair,['John Mayer'],0.425,0.588,-6.721,0.0293,0.0538,0.00144,0.0697,0.395,145.079,2006,In Repair - ['John Mayer'],0.48844543,-0.30228502,1,Energetic Electronic
Jeunne filles de la campagne,['Sacaulait'],0.6509999999999999,0.618,-7.3439999999999985,0.0341,0.507,0.0378,0.159,0.96,107.389,2001,Jeunne filles de la campagne - ['Sacaulait'],0.48742327,0.6816456,4,Acoustic Pop
"4 Shakespeare Songs, Op. 30: How should I your true love know","['Roger Quilter', 'Graham Johnson', 'Lisa Milne']",0.22,0.00654,-28.251,0.0557,0.992,0.000164,0.0693,0.16,171.498,2003,"4 Shakespeare Songs, Op. 30: How should I your true love know - ['Roger Quilter', 'Graham Johnson', 'Lisa Milne']",-0.74623674,-0.009544902,0,Calm Acoustic
Clusters on a Quadrilateral Grid: III. —,"['John Luther Adams', 'Percussion Group Cincinnati']",0.275,0.6729999999999999,-21.026999999999997,0.0395,0.6609999999999999,0.917,0.336,0.034,146.273,2005,"Clusters on a Quadrilateral Grid: III. — - ['John Luther Adams', 'Percussion Group Cincinnati']",-0.5755019,-0.6774367,6,Ambient / Classical
Can't Take My Love,['Barley Jacks'],0.611,0.56,-10.538,0.0359,0.282,0.0,0.3389999999999999,0.45,132.04399999999998,2011,Can't Take My Love - ['Barley Jacks'],0.5596782,0.10026107,7,Live Performances
Portuguese,['Lindsay Vandemark'],0.4029999999999999,0.0876,-15.112,0.0414,0.979,0.257,0.136,0.153,77.346,2007,Portuguese - ['Lindsay Vandemark'],-0.90094805,0.20063886,0,Calm Acoustic
I Fell For Your Line Baby - Johnny Faire,['Nicholas Carras'],0.544,0.843,-8.058,0.108,0.746,0.000204,0.261,0.952,80.419,2019,I Fell For Your Line Baby - Johnny Faire - ['Nicholas Carras'],0.38088024,0.44080442,2,Dance Pop
Let Your Body Rock,['Champaign'],0.847,0.703,-8.882,0.0412,0.204,0.0038,0.064,0.911,109.69,2019,Let Your Body Rock - ['Champaign'],0.62981343,0.53581667,2,Dance Pop
How D'Ya Do,"['Gabby Pahinui', 'Nathan Aweau', 'Peter Moon', 'Pauline Wilson', 'Danny Kaleikini', 'Dennis Pavao', 'Kahala Moon', 'Allan Thomas', 'Teresa Bright', 'Darlene Ahuna', 'Ken Emerson', 'Joe Recca', 'The Sunday Manoa', 'Robert Cazimero', 'Roland Cazimero', 'Lorna Lim', 'Kohala', 'Jay Larrin', 'Country Comfort', 'George Helm', 'Melveen Leed', 'Buddy Fo', 'The Invitations', 'Robi Kahakalau', 'Charles Michael Brotman', 'Moe Keale', '2004 Hawaii Music Awards Compilation Of The Year']",0.525,0.423,-13.222,0.0326,0.726,0.8640000000000001,0.346,0.696,128.645,2003,"How D'Ya Do - ['Gabby Pahinui', 'Nathan Aweau', 'Peter Moon', 'Pauline Wilson', 'Danny Kaleikini', 'Dennis Pavao', 'Kahala Moon', 'Allan Thomas', 'Teresa Bright', 'Darlene Ahuna', 'Ken Emerson', 'Joe Recca', 'The Sunday Manoa', 'Robert Cazimero', 'Roland Cazimero', 'Lorna Lim', 'Kohala', 'Jay Larrin', 'Country Comfort', 'George Helm', 'Melveen Leed', 'Buddy Fo', 'The Invitations', 'Robi Kahakalau', 'Charles Michael Brotman', 'Moe Keale', '2004 Hawaii Music Awards Compilation Of The Year']",-0.2976015,0.06917109,3,Instrumental Energy
Lachen verlernt,"['Esa-Pekka Salonen', 'Jennifer Koh']",0.299,0.143,-19.375,0.0581,0.982,0.78,0.188,0.0385,92.068,2009,"Lachen verlernt - ['Esa-Pekka Salonen', 'Jennifer Koh']",-1.0005541,-0.20855707,6,Ambient / Classical
Play My Mind,['Sei A'],0.8390000000000001,0.774,-7.758999999999999,0.0906,0.0008359999999999,0.745,0.183,0.4589999999999999,126.984,2012,Play My Mind - ['Sei A'],0.5335995,-0.12171831,3,Instrumental Energy
Tout envoyer en l'air,['Kyo'],0.369,0.8,-5.4179999999999975,0.0438,0.000684,0.0,0.303,0.63,186.141,2003,Tout envoyer en l'air - ['Kyo'],0.60245776,-0.34169245,1,Energetic Electronic
Piece of Mind,['Kehlani'],0.539,0.841,-3.613,0.138,0.0319,0.0,0.0967,0.397,77.079,2017,Piece of Mind - ['Kehlani'],0.5798255,-0.08716458,2,Dance Pop
Hey Now,['MU330'],0.628,0.8959999999999999,-4.629,0.0335,0.0299,1.71e-06,0.3279999999999999,0.961,140.14700000000002,2002,Hey Now - ['MU330'],0.8304449,0.15627179,2,Dance Pop
La Coyantena,['Baltazar Velasco'],0.711,0.489,-9.206,0.0465,0.867,0.00842,0.1969999999999999,0.956,146.30200000000005,2001,La Coyantena - ['Baltazar Velasco'],0.2552517,0.713312,4,Acoustic Pop
"Lyric Pieces, Book 6, Op. 57: Hemmelighet (Secret)","['Edvard Grieg', 'Einar Steen-Nøkleberg']",0.421,0.00585,-31.588,0.0479,0.993,0.913,0.0657,0.0705,133.25799999999998,1995,"Lyric Pieces, Book 6, Op. 57: Hemmelighet (Secret) - ['Edvard Grieg', 'Einar Steen-Nøkleberg']",-0.9227521,-0.03283508,6,Ambient / Classical
Pretend,"['Bruce Soord', 'Jonas Renkse']",0.589,0.451,-8.787,0.0316,0.0422,0.00891,0.0879,0.236,131.985,2013,"Pretend - ['Bruce Soord', 'Jonas Renkse']",0.34460023,-0.14357588,1,Energetic Electronic
Northern Lights Over the Twin Cities,"['Henry Brant', 'Sarita Roche', 'Cindy Lambert', 'Rick Penning', 'Alvin King', 'Wayne Dalton', 'Macalester Festival Chorale', 'Macalester Concert Choir', 'Macalester Symphonic Band', 'Macalester Symphony Orchestra', 'Macalester Jazz', 'Macalester Pipe Band', 'Macalester Special Percussion Group', 'Macalester 10-Piano Ensemble', 'Amy Snyder', 'Kathy Romey', 'Edouard Forner', 'Carleton Macy', 'Andrew Hoag']",0.124,0.578,-12.447,0.0464,0.99,0.444,0.2789999999999999,0.102,79.531,2004,"Northern Lights Over the Twin Cities - ['Henry Brant', 'Sarita Roche', 'Cindy Lambert', 'Rick Penning', 'Alvin King', 'Wayne Dalton', 'Macalester Festival Chorale', 'Macalester Concert Choir', 'Macalester Symphonic Band', 'Macalester Symphony Orchestra', 'Macalester Jazz', 'Macalester Pipe Band', 'Macalester Special Percussion Group', 'Macalester 10-Piano Ensemble', 'Amy Snyder', 'Kathy Romey', 'Edouard Forner', 'Carleton Macy', 'Andrew Hoag']",-0.67222154,-0.37430054,6,Ambient / Classical
